ocel_id;ocel_time;p_duration[s];s_co2e[kg];i_electric-from-grid-de[kWh];i_coating-material[kg];i_coating-material-waste[kg]
e_coat_5107;2023-04-06 10:10:35;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5102;2023-04-06 10:10:43;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5106;2023-04-06 10:11:03;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5103;2023-04-06 10:11:14;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5105;2023-04-06 10:11:46;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5112;2023-04-06 10:11:49;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5111;2023-04-06 10:11:57;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5110;2023-04-06 10:12:00;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5109;2023-04-06 10:12:04;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5113;2023-04-06 10:12:05;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5108;2023-04-06 10:12:12;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5116;2023-04-06 10:12:38;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5114;2023-04-06 10:13:09;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5115;2023-04-06 10:13:16;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5119;2023-04-06 10:13:29;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5117;2023-04-06 10:13:45;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5120;2023-04-06 10:14:17;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5118;2023-04-06 10:14:23;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5121;2023-04-06 10:14:24;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5123;2023-04-06 10:14:58;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5122;2023-04-06 10:15:14;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5124;2023-04-06 10:15:34;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5125;2023-04-06 10:15:43;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5126;2023-04-06 10:15:48;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5127;2023-04-06 10:15:52;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5128;2023-04-06 10:15:57;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5130;2023-04-06 10:16:20;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5131;2023-04-06 10:16:43;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5129;2023-04-06 10:16:50;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5134;2023-04-06 10:17:12;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5132;2023-04-06 10:17:24;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5135;2023-04-06 10:17:36;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5133;2023-04-06 10:17:43;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5137;2023-04-06 10:18:00;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5139;2023-04-06 10:18:14;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5136;2023-04-06 10:19:01;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5142;2023-04-06 10:19:05;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5138;2023-04-06 10:19:17;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5143;2023-04-06 10:19:20;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5140;2023-04-06 10:19:41;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5141;2023-04-06 10:19:41;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5144;2023-04-06 10:19:50;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5146;2023-04-06 10:20:21;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5145;2023-04-06 10:20:28;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5148;2023-04-06 10:20:50;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5147;2023-04-06 10:20:57;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5149;2023-04-06 10:21:02;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5151;2023-04-06 10:21:17;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5150;2023-04-06 10:21:23;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5153;2023-04-06 10:22:00;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5155;2023-04-06 10:22:23;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5154;2023-04-06 10:22:35;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5152;2023-04-06 10:22:50;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5157;2023-04-06 10:22:56;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5156;2023-04-06 10:23:24;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5158;2023-04-06 10:23:35;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5160;2023-04-06 10:23:41;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5159;2023-04-06 10:23:56;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5161;2023-04-06 10:24:07;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5164;2023-04-06 10:24:22;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5163;2023-04-06 10:24:38;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5162;2023-04-06 10:24:52;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5168;2023-04-06 10:25:16;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5166;2023-04-06 10:25:18;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5165;2023-04-06 10:25:21;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5167;2023-04-06 10:25:32;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5169;2023-04-06 10:26:06;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5172;2023-04-06 10:26:06;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5170;2023-04-06 10:26:11;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5173;2023-04-06 10:26:27;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5171;2023-04-06 10:26:57;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5174;2023-04-06 10:27:09;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5177;2023-04-06 10:27:31;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5175;2023-04-06 10:27:47;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5178;2023-04-06 10:27:52;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5176;2023-04-06 10:28:02;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5180;2023-04-06 10:28:16;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5179;2023-04-06 10:28:20;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5182;2023-04-06 10:28:48;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5183;2023-04-06 10:28:53;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5181;2023-04-06 10:29:12;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5186;2023-04-06 10:29:26;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5184;2023-04-06 10:29:46;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5185;2023-04-06 10:30:02;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5189;2023-04-06 10:30:22;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5187;2023-04-06 10:30:26;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5190;2023-04-06 10:30:49;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5188;2023-04-06 10:30:51;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5192;2023-04-06 10:30:59;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5191;2023-04-06 10:30:59;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5193;2023-04-06 10:31:27;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5195;2023-04-06 10:31:40;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5194;2023-04-06 10:31:51;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5197;2023-04-06 10:32:24;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5198;2023-04-06 10:32:55;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5199;2023-04-06 10:33:05;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5196;2023-04-06 10:33:12;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5200;2023-04-06 10:33:19;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5202;2023-04-06 10:33:20;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5203;2023-04-06 10:33:44;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5201;2023-04-06 10:33:47;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5204;2023-04-06 10:33:49;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5206;2023-04-06 10:34:19;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5207;2023-04-06 10:34:28;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5209;2023-04-06 10:34:59;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5210;2023-04-06 10:35:12;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5205;2023-04-06 10:35:24;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5208;2023-04-06 10:35:34;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5211;2023-04-06 10:35:34;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5212;2023-04-06 10:35:42;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5213;2023-04-06 10:36:34;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5214;2023-04-06 10:36:39;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5217;2023-04-06 10:36:48;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5218;2023-04-06 10:37:31;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5215;2023-04-06 10:37:36;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5216;2023-04-06 10:37:37;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5221;2023-04-06 10:37:45;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5219;2023-04-06 10:38:29;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5222;2023-04-06 10:38:30;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5223;2023-04-06 10:38:31;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5220;2023-04-06 10:38:39;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5225;2023-04-06 10:38:52;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5224;2023-04-06 10:39:07;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5226;2023-04-06 10:39:24;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5229;2023-04-06 10:39:46;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5228;2023-04-06 10:39:47;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5231;2023-04-06 10:40:18;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5227;2023-04-06 10:40:19;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5230;2023-04-06 10:40:25;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5232;2023-04-06 10:40:29;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5234;2023-04-06 10:40:52;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5235;2023-04-06 10:41:34;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5233;2023-04-06 10:41:36;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5237;2023-04-06 10:41:55;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5239;2023-04-06 10:42:02;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5236;2023-04-06 10:42:04;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5241;2023-04-06 10:42:37;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5240;2023-04-06 10:42:49;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5238;2023-04-06 10:43:06;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5244;2023-04-06 10:43:15;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5242;2023-04-06 10:43:16;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5243;2023-04-06 10:43:51;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5247;2023-04-06 10:44:04;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5246;2023-04-06 10:44:31;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5249;2023-04-06 10:44:53;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5250;2023-04-06 10:44:55;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5248;2023-04-06 10:45:01;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5245;2023-04-06 10:45:13;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5251;2023-04-06 10:45:16;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5252;2023-04-06 10:45:32;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5255;2023-04-06 10:45:54;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5253;2023-04-06 10:46:05;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5254;2023-04-06 10:46:06;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5256;2023-04-06 10:46:18;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5257;2023-04-06 10:46:28;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5259;2023-04-06 10:46:56;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5261;2023-04-06 10:47:22;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5258;2023-04-06 10:47:37;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5260;2023-04-06 10:47:45;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5262;2023-04-06 10:48:04;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5263;2023-04-06 10:48:05;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5264;2023-04-06 10:48:16;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5265;2023-04-06 10:48:25;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5267;2023-04-06 10:48:33;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5268;2023-04-06 10:49:17;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5269;2023-04-06 10:49:22;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5266;2023-04-06 10:49:46;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5270;2023-04-06 10:49:50;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5271;2023-04-06 10:49:54;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5272;2023-04-06 10:50:18;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5274;2023-04-06 10:50:39;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5273;2023-04-06 10:51:19;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5276;2023-04-06 10:51:27;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5279;2023-04-06 10:51:31;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5277;2023-04-06 10:51:55;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5278;2023-04-06 10:51:59;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5275;2023-04-06 10:52:08;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5281;2023-04-06 10:52:10;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5282;2023-04-06 10:52:19;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5280;2023-04-06 10:52:33;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5284;2023-04-06 10:52:49;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5285;2023-04-06 10:53:08;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5283;2023-04-06 10:53:11;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5286;2023-04-06 10:53:51;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5288;2023-04-06 10:53:59;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5287;2023-04-06 10:54:11;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5290;2023-04-06 10:54:23;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5289;2023-04-06 10:54:38;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5293;2023-04-06 10:54:49;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5291;2023-04-06 10:54:57;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5292;2023-04-06 10:54:59;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5294;2023-04-06 10:55:07;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5295;2023-04-06 10:55:31;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5298;2023-04-06 10:56:04;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5296;2023-04-06 10:56:17;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5300;2023-04-06 10:56:18;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5297;2023-04-06 10:56:42;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5299;2023-04-06 10:56:43;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5301;2023-04-06 10:57:18;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5304;2023-04-06 10:57:56;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5306;2023-04-06 10:58:01;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5302;2023-04-06 10:58:02;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5303;2023-04-06 10:58:14;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5305;2023-04-06 10:58:20;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5309;2023-04-06 10:59:30;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5307;2023-04-06 10:59:32;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5308;2023-04-06 10:59:38;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5310;2023-04-06 10:59:41;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5313;2023-04-06 10:59:42;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5311;2023-04-06 10:59:55;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5312;2023-04-06 10:59:57;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5314;2023-04-06 11:00:24;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5315;2023-04-06 11:00:25;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5319;2023-04-06 11:00:54;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5316;2023-04-06 11:01:00;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5318;2023-04-06 11:01:14;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5317;2023-04-06 11:01:36;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5321;2023-04-06 11:01:39;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5320;2023-04-06 11:01:49;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5322;2023-04-06 11:02:17;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5326;2023-04-06 11:02:55;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5324;2023-04-06 11:02:58;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5323;2023-04-06 11:03:16;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5325;2023-04-06 11:03:17;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5328;2023-04-06 11:03:23;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5329;2023-04-06 11:03:42;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5330;2023-04-06 11:03:45;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5331;2023-04-06 11:03:56;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5327;2023-04-06 11:04:28;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5333;2023-04-06 11:04:35;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5332;2023-04-06 11:04:48;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5335;2023-04-06 11:05:07;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5336;2023-04-06 11:05:11;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5334;2023-04-06 11:05:33;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5339;2023-04-06 11:05:50;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5340;2023-04-06 11:06:13;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5341;2023-04-06 11:06:16;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5337;2023-04-06 11:06:19;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5338;2023-04-06 11:06:30;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5342;2023-04-06 11:06:37;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5346;2023-04-06 11:07:35;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5345;2023-04-06 11:07:41;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5343;2023-04-06 11:07:42;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5347;2023-04-06 11:07:44;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5344;2023-04-06 11:07:48;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5348;2023-04-06 11:08:22;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5349;2023-04-06 11:08:31;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5350;2023-04-06 11:08:40;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5351;2023-04-06 11:09:19;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5353;2023-04-06 11:09:29;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5354;2023-04-06 11:09:39;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5352;2023-04-06 11:09:48;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5355;2023-04-06 11:10:10;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5356;2023-04-06 11:10:21;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5360;2023-04-06 11:10:34;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5357;2023-04-06 11:10:41;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5358;2023-04-06 11:11:03;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5359;2023-04-06 11:11:04;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5361;2023-04-06 11:11:10;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5362;2023-04-06 11:11:42;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5363;2023-04-06 11:12:07;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5365;2023-04-06 11:12:23;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5366;2023-04-06 11:12:24;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5369;2023-04-06 11:12:58;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5367;2023-04-06 11:13:07;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5368;2023-04-06 11:13:08;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5364;2023-04-06 11:13:13;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5371;2023-04-06 11:13:50;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5372;2023-04-06 11:14:03;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5374;2023-04-06 11:14:17;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5375;2023-04-06 11:14:39;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5373;2023-04-06 11:14:51;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5370;2023-04-06 11:14:54;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5377;2023-04-06 11:15:27;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5378;2023-04-06 11:15:33;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5381;2023-04-06 11:16:05;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5376;2023-04-06 11:16:08;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5379;2023-04-06 11:16:09;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5380;2023-04-06 11:16:28;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5384;2023-04-06 11:16:39;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5383;2023-04-06 11:16:47;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5382;2023-04-06 11:16:52;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5385;2023-04-06 11:17:02;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5386;2023-04-06 11:17:09;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5387;2023-04-06 11:17:43;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5391;2023-04-06 11:18:09;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5389;2023-04-06 11:18:18;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5390;2023-04-06 11:18:22;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5393;2023-04-06 11:18:36;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5388;2023-04-06 11:18:44;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5392;2023-04-06 11:18:58;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5394;2023-04-06 11:19:35;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5395;2023-04-06 11:19:49;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5397;2023-04-06 11:19:50;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5396;2023-04-06 11:20:14;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5399;2023-04-06 11:20:40;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5398;2023-04-06 11:20:54;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5402;2023-04-06 11:21:14;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5400;2023-04-06 11:21:16;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5401;2023-04-06 11:21:37;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5407;2023-04-06 11:22:10;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_5403;2023-04-06 11:22:12;300.0;0.1751156951;0.25;0.0004;0.0001
