ocel_id;ocel_time;p_duration[s];s_co2e[kg];i_compressed-air[m3]
e_checkMale_2540>true;2023-04-04 14:24:19;?;0.00181944;0.028
e_checkMale_2406>true;2023-04-04 14:25:01;?;0.00077976;0.012
e_checkMale_2688>true;2023-04-04 14:25:12;?;0.0009747;0.015
e_checkMale_2761>true;2023-04-04 14:25:53;?;0.00207936;0.032
e_checkMale_1993>true;2023-04-04 14:26:14;?;0.00103968;0.016
e_checkMale_2141>true;2023-04-04 14:26:35;?;0.00142956;0.022
e_checkMale_2020>true;2023-04-04 14:26:45;?;0.00207936;0.032
e_checkMale_1801>true;2023-04-04 14:26:56;?;6.498E~05;0.001
e_checkMale_2562>true;2023-04-04 14:27:07;?;0.00285912;0.044
e_checkMale_2346>true;2023-04-04 14:27:28;?;0.00214434;0.033
e_checkMale_2477>true;2023-04-04 14:27:49;?;0.00123462;0.019
e_checkMale_2852>true;2023-04-04 14:28:00;?;0.00155952;0.024
e_checkMale_2286>true;2023-04-04 14:28:11;?;0.00110466;0.017
e_checkMale_2495>true;2023-04-04 14:28:32;?;0.00103968;0.016
e_checkMale_2503>true;2023-04-04 14:28:42;?;0.0;0.0
e_checkMale_2036>true;2023-04-04 14:28:53;?;0.0012996;0.02
e_checkMale_2821>true;2023-04-04 14:29:13;?;0.00123462;0.019
e_checkMale_2654>true;2023-04-04 14:29:34;?;0.0022743;0.035
e_checkMale_2084>true;2023-04-04 14:29:55;?;0.00090972;0.014
e_checkMale_2410>true;2023-04-04 14:30:36;?;0.00175446;0.027
e_checkMale_2035>true;2023-04-04 14:30:57;?;0.0019494;0.03
e_checkMale_1913>true;2023-04-04 14:31:28;?;0.00058482;0.009
e_checkMale_2266>true;2023-04-04 14:31:39;?;0.00077976;0.012
e_checkMale_2659>true;2023-04-04 14:32:00;?;0.0006498;0.01
e_checkMale_2330>true;2023-04-04 14:32:20;?;0.00103968;0.016
e_checkMale_1943>true;2023-04-04 14:32:31;?;0.0;0.0
e_checkMale_2572>true;2023-04-04 14:33:12;?;0.00188442;0.029
e_checkMale_2249>true;2023-04-04 14:33:32;?;0.00110466;0.017
e_checkMale_2139>true;2023-04-04 14:33:53;?;0.00103968;0.016
e_checkMale_2491>true;2023-04-04 14:34:15;?;0.00116964;0.018
e_checkMale_2578>true;2023-04-04 14:35:08;?;0.00201438;0.031
e_checkMale_2359>true;2023-04-04 14:35:18;?;0.00019494;0.003
e_checkMale_2484>true;2023-04-04 14:35:39;?;0.0003249;0.005
e_checkMale_1816>true;2023-04-04 14:35:50;?;0.00214434;0.033
e_checkMale_2181>true;2023-04-04 14:36:11;?;0.00058482;0.009
e_checkMale_2490>true;2023-04-04 14:36:22;?;0.0022743;0.035
e_checkMale_2443>true;2023-04-04 14:36:43;?;0.00045486;0.007
e_checkMale_2755>true;2023-04-04 14:37:15;?;0.00058482;0.009
e_checkMale_2478>true;2023-04-04 14:37:35;?;0.0012996;0.02
e_checkMale_2668>true;2023-04-04 14:38:16;?;0.00168948;0.026
e_checkMale_2815>true;2023-04-04 14:38:59;?;0.00090972;0.014
e_checkMale_2038>true;2023-04-04 14:39:09;?;0.00136458;0.021
e_checkMale_2233>true;2023-04-04 14:39:30;?;0.0022743;0.035
e_checkMale_2253>true;2023-04-04 14:40:01;?;0.0012996;0.02
e_checkMale_2552>true;2023-04-04 14:40:12;?;0.00240426;0.037
e_checkMale_2538>true;2023-04-04 14:40:43;?;0.00168948;0.026
e_checkMale_2520>true;2023-04-04 14:40:54;?;0.00246924;0.038
e_checkMale_2669>true;2023-04-04 14:41:04;?;0.00123462;0.019
e_checkMale_2347>true;2023-04-04 14:41:36;?;0.00090972;0.014
e_checkMale_2442>true;2023-04-04 14:42:06;?;0.0003249;0.005
e_checkMale_2316>false;2023-04-04 14:42:48;?;0.0;0.0
e_checkMale_2217>true;2023-04-04 14:43:10;?;0.00045486;0.007
e_checkMale_2473>true;2023-04-04 14:43:20;?;0.00181944;0.028
e_checkMale_2597>true;2023-04-04 14:43:41;?;0.00077976;0.012
e_checkMale_2610>true;2023-04-04 14:44:12;?;0.00149454;0.023
e_checkMale_2827>true;2023-04-04 14:44:53;?;0.00168948;0.026
e_checkMale_2673>true;2023-04-04 14:46:07;?;0.00123462;0.019
e_checkMale_2772>true;2023-04-04 14:46:17;?;0.00058482;0.009
e_checkMale_2378>true;2023-04-04 14:46:28;?;0.00051984;0.008
e_checkMale_2648>true;2023-04-04 14:47:11;?;0.00201438;0.031
e_checkMale_2448>true;2023-04-04 14:47:32;?;0.00155952;0.024
e_checkMale_2771>true;2023-04-04 14:47:43;?;6.498E~05;0.001
e_checkMale_2528>true;2023-04-04 14:47:53;?;0.00116964;0.018
e_checkMale_2770>true;2023-04-04 14:48:04;?;0.00136458;0.021
e_checkMale_2397>true;2023-04-04 14:49:06;?;0.00201438;0.031
e_checkMale_2582>true;2023-04-04 14:49:27;?;0.0006498;0.01
e_checkMale_2327>true;2023-04-04 14:49:48;?;0.00071478;0.011
e_checkMale_2762>true;2023-04-04 14:50:09;?;0.00136458;0.021
e_checkMale_2420>true;2023-04-04 14:50:30;?;0.00168948;0.026
e_checkMale_2513>true;2023-04-04 14:50:51;?;0.00084474;0.013
e_checkMale_1875>true;2023-04-04 14:51:12;?;0.0022743;0.035
e_checkMale_2111>true;2023-04-04 14:51:23;?;0.0003249;0.005
e_checkMale_2523>true;2023-04-04 14:51:33;?;0.0019494;0.03
e_checkMale_2197>true;2023-04-04 14:52:15;?;0.00201438;0.031
e_checkMale_2740>true;2023-04-04 14:52:25;?;0.00142956;0.022
e_checkMale_2273>true;2023-04-04 14:53:39;?;0.0016245;0.025
e_checkMale_2321>true;2023-04-04 14:53:49;?;0.0022743;0.035
e_checkMale_2284>true;2023-04-04 14:54:00;?;0.00149454;0.023
e_checkMale_2468>true;2023-04-04 14:54:10;?;0.00045486;0.007
e_checkMale_2639>true;2023-04-04 14:54:31;?;0.0009747;0.015
e_checkMale_2480>true;2023-04-04 14:55:02;?;0.0006498;0.01
e_checkMale_2011>true;2023-04-04 14:55:13;?;0.00116964;0.018
e_checkMale_2862>true;2023-04-04 14:55:23;?;0.00103968;0.016
e_checkMale_2700>true;2023-04-04 14:55:34;?;0.00136458;0.021
e_checkMale_2811>true;2023-04-04 14:55:45;?;0.00233928;0.036
e_checkMale_2823>true;2023-04-04 14:56:05;?;0.00142956;0.022
e_checkMale_1792>true;2023-04-04 14:56:17;?;0.0025992;0.04
e_checkMale_2836>true;2023-04-04 14:56:27;?;0.00201438;0.031
e_checkMale_2621>true;2023-04-04 14:56:48;?;0.00058482;0.009
e_checkMale_2583>true;2023-04-04 14:56:58;?;0.00116964;0.018
e_checkMale_2220>true;2023-04-04 14:57:08;?;0.0006498;0.01
e_checkMale_1914>true;2023-04-04 14:57:29;?;0.00214434;0.033
e_checkMale_2875>true;2023-04-04 14:57:40;?;0.0016245;0.025
e_checkMale_2651>true;2023-04-04 14:57:50;?;0.00240426;0.037
e_checkMale_2808>true;2023-04-04 14:58:32;?;0.00142956;0.022
e_checkMale_2843>true;2023-04-04 14:58:53;?;0.00142956;0.022
e_checkMale_2725>true;2023-04-04 14:59:04;?;0.00103968;0.016
e_checkMale_2734>true;2023-04-04 14:59:14;?;0.00123462;0.019
e_checkMale_2576>true;2023-04-04 14:59:24;?;0.0019494;0.03
e_checkMale_2518>true;2023-04-04 14:59:56;?;0.00149454;0.023
e_checkMale_2791>true;2023-04-04 15:00:06;?;0.00181944;0.028
e_checkMale_2201>true;2023-04-04 15:00:17;?;0.00103968;0.016
e_checkMale_2489>true;2023-04-04 15:00:27;?;0.00266418;0.041
e_checkMale_2465>true;2023-04-04 15:00:59;?;0.0009747;0.015
e_checkMale_2023>true;2023-04-04 15:01:10;?;0.00149454;0.023
e_checkMale_2485>true;2023-04-04 15:01:21;?;0.00012996;0.002
e_checkMale_2690>true;2023-04-04 15:01:31;?;0.00123462;0.019
e_checkMale_2112>true;2023-04-04 15:01:41;?;0.00045486;0.007
e_checkMale_2748>true;2023-04-04 15:02:02;?;0.00071478;0.011
e_checkMale_2775>true;2023-04-04 15:02:33;?;0.00077976;0.012
e_checkMale_1939>true;2023-04-04 15:02:44;?;0.00077976;0.012
e_checkMale_2164>true;2023-04-04 15:03:16;?;0.0006498;0.01
e_checkMale_2449>false;2023-04-04 15:03:36;?;0.00123462;0.019
e_checkMale_2816>true;2023-04-04 15:03:57;?;0.00214434;0.033
e_checkMale_2716>true;2023-04-04 15:04:07;?;0.00103968;0.016
e_checkMale_2822>true;2023-04-04 15:04:18;?;0.00045486;0.007
e_checkMale_2766>true;2023-04-04 15:04:59;?;0.00201438;0.031
e_checkMale_2674>true;2023-04-04 15:05:10;?;0.0012996;0.02
e_checkMale_2435>true;2023-04-04 15:05:21;?;0.00058482;0.009
e_checkMale_2322>true;2023-04-04 15:05:52;?;0.0012996;0.02
e_checkMale_2801>true;2023-04-04 15:06:13;?;0.00051984;0.008
e_checkMale_2182>true;2023-04-04 15:06:24;?;0.0;0.0
e_checkMale_2844>true;2023-04-04 15:07:05;?;0.0009747;0.015
e_checkMale_2332>true;2023-04-04 15:07:25;?;0.00168948;0.026
e_checkMale_2675>true;2023-04-04 15:07:36;?;0.00181944;0.028
e_checkMale_2642>true;2023-04-04 15:08:18;?;0.0006498;0.01
e_checkMale_2377>true;2023-04-04 15:08:48;?;0.0016245;0.025
e_checkMale_2136>true;2023-04-04 15:09:21;?;0.00090972;0.014
e_checkMale_2797>true;2023-04-04 15:10:12;?;0.0009747;0.015
e_checkMale_2885>true;2023-04-04 15:10:23;?;0.0009747;0.015
e_checkMale_2021>true;2023-04-04 15:11:36;?;0.00077976;0.012
e_checkMale_2577>true;2023-04-04 15:12:18;?;0.00155952;0.024
e_checkMale_1930>true;2023-04-04 15:12:39;?;0.00207936;0.032
e_checkMale_2219>true;2023-04-04 15:13:00;?;0.00240426;0.037
e_checkMale_2754>true;2023-04-04 15:13:21;?;0.00038988;0.006
e_checkMale_2686>true;2023-04-04 15:14:03;?;0.0009747;0.015
e_checkMale_1828>true;2023-04-04 15:14:13;?;0.0006498;0.01
e_checkMale_2131>true;2023-04-04 15:14:44;?;0.00045486;0.007
e_checkMale_2254>true;2023-04-04 15:14:54;?;0.00090972;0.014
e_checkMale_2868>true;2023-04-04 15:15:05;?;0.00207936;0.032
e_checkMale_2188>true;2023-04-04 15:15:25;?;0.0012996;0.02
e_checkMale_2216>true;2023-04-04 15:15:36;?;0.00175446;0.027
e_checkMale_1765>true;2023-04-04 15:15:46;?;0.00071478;0.011
e_checkMale_2289>true;2023-04-04 15:16:07;?;0.00077976;0.012
e_checkMale_2778>true;2023-04-04 15:16:28;?;0.00168948;0.026
e_checkMale_2665>true;2023-04-04 15:16:39;?;0.00045486;0.007
e_checkMale_2750>true;2023-04-04 15:17:10;?;0.00077976;0.012
e_checkMale_2803>true;2023-04-04 15:17:31;?;0.0012996;0.02
e_checkMale_2879>true;2023-04-04 15:17:41;?;0.00253422;0.039
e_checkMale_2400>true;2023-04-04 15:17:51;?;0.0;0.0
e_checkMale_2652>true;2023-04-04 15:18:45;?;0.00123462;0.019
e_checkMale_2318>true;2023-04-04 15:19:26;?;0.00188442;0.029
e_checkMale_2213>true;2023-04-04 15:19:46;?;0.00207936;0.032
e_checkMale_2125>true;2023-04-04 15:20:18;?;0.0022743;0.035
e_checkMale_1897>true;2023-04-04 15:20:28;?;0.00175446;0.027
e_checkMale_2515>true;2023-04-04 15:20:39;?;0.00149454;0.023
e_checkMale_2421>true;2023-04-04 15:20:49;?;0.00058482;0.009
e_checkMale_2769>true;2023-04-04 15:21:00;?;0.00038988;0.006
e_checkMale_2627>true;2023-04-04 15:21:10;?;0.00175446;0.027
e_checkMale_2250>true;2023-04-04 15:21:20;?;0.0006498;0.01
e_checkMale_2713>true;2023-04-04 15:21:31;?;0.00168948;0.026
e_checkMale_2805>true;2023-04-04 15:21:52;?;0.00168948;0.026
e_checkMale_2694>true;2023-04-04 15:22:02;?;0.0016245;0.025
e_checkMale_2437>true;2023-04-04 15:22:12;?;0.00116964;0.018
e_checkMale_2884>true;2023-04-04 15:22:23;?;0.00116964;0.018
e_checkMale_2060>true;2023-04-04 15:22:33;?;0.00175446;0.027
e_checkMale_2102>true;2023-04-04 15:22:54;?;0.00149454;0.023
e_checkMale_2527>true;2023-04-04 15:23:25;?;0.00142956;0.022
e_checkMale_2280>true;2023-04-04 15:23:56;?;0.0019494;0.03
e_checkMale_2047>true;2023-04-04 15:24:17;?;0.0012996;0.02
e_checkMale_2807>true;2023-04-04 15:24:28;?;0.00149454;0.023
e_checkMale_2549>true;2023-04-04 15:24:39;?;0.00136458;0.021
e_checkMale_2271>true;2023-04-04 15:24:50;?;0.00110466;0.017
e_checkMale_1699>true;2023-04-04 15:25:11;?;0.00051984;0.008
e_checkMale_1847>true;2023-04-04 15:25:22;?;0.00168948;0.026
e_checkMale_2788>true;2023-04-04 15:25:42;?;0.00019494;0.003
e_checkMale_2729>true;2023-04-04 15:25:52;?;0.00188442;0.029
e_checkMale_1770>true;2023-04-04 15:26:03;?;0.0009747;0.015
e_checkMale_2558>true;2023-04-04 15:26:13;?;0.00175446;0.027
e_checkMale_2780>true;2023-04-04 15:26:45;?;0.0012996;0.02
e_checkMale_2476>true;2023-04-04 15:27:48;?;0.0;0.0
e_checkMale_2548>true;2023-04-04 15:27:59;?;0.00103968;0.016
e_checkMale_2887>true;2023-04-04 15:28:10;?;0.00181944;0.028
e_checkMale_1980>true;2023-04-04 15:28:20;?;0.00110466;0.017
e_checkMale_2575>true;2023-04-04 15:29:12;?;0.00168948;0.026
e_checkMale_2336>true;2023-04-04 15:29:43;?;0.00168948;0.026
e_checkMale_2076>true;2023-04-04 15:29:53;?;0.00175446;0.027
e_checkMale_2623>true;2023-04-04 15:30:04;?;0.00058482;0.009
e_checkMale_2474>true;2023-04-04 15:30:56;?;0.0016245;0.025
e_checkMale_2297>true;2023-04-04 15:31:06;?;0.0006498;0.01
e_checkMale_2414>true;2023-04-04 15:31:16;?;0.00149454;0.023
e_checkMale_1889>true;2023-04-04 15:31:27;?;0.00123462;0.019
e_checkMale_2730>true;2023-04-04 15:32:19;?;0.00045486;0.007
e_checkMale_2874>true;2023-04-04 15:32:30;?;0.00155952;0.024
e_checkMale_2376>true;2023-04-04 15:33:01;?;0.00201438;0.031
e_checkMale_2832>true;2023-04-04 15:33:32;?;0.00175446;0.027
e_checkMale_2387>true;2023-04-04 15:33:42;?;0.00266418;0.041
e_checkMale_2451>true;2023-04-04 15:33:52;?;0.00071478;0.011
e_checkMale_2382>true;2023-04-04 15:34:03;?;0.00051984;0.008
e_checkMale_2458>true;2023-04-04 15:34:14;?;0.00266418;0.041
e_checkMale_2697>true;2023-04-04 15:34:24;?;0.0012996;0.02
e_checkMale_2319>true;2023-04-04 15:34:35;?;0.0006498;0.01
e_checkMale_2390>true;2023-04-04 15:34:45;?;0.0012996;0.02
e_checkMale_2800>true;2023-04-04 15:35:06;?;0.00077976;0.012
e_checkMale_2631>true;2023-04-04 15:35:27;?;0.00071478;0.011
e_checkMale_2424>true;2023-04-04 15:36:09;?;0.00123462;0.019
e_checkMale_2625>true;2023-04-04 15:37:22;?;0.00233928;0.036
e_checkMale_2362>true;2023-04-04 15:37:44;?;0.00123462;0.019
e_checkMale_2512>true;2023-04-04 15:37:55;?;0.00155952;0.024
e_checkMale_2530>true;2023-04-04 15:38:16;?;0.00272916;0.042
e_checkMale_2307>true;2023-04-04 15:38:48;?;0.0012996;0.02
e_checkMale_2393>true;2023-04-04 15:38:58;?;0.00058482;0.009
e_checkMale_2566>true;2023-04-04 15:39:19;?;0.00077976;0.012
e_checkMale_2594>true;2023-04-04 15:39:30;?;0.00123462;0.019
e_checkMale_2453>true;2023-04-04 15:40:44;?;0.0006498;0.01
e_checkMale_2409>true;2023-04-04 15:41:15;?;0.00077976;0.012
e_checkMale_2581>true;2023-04-04 15:41:25;?;0.00155952;0.024
e_checkMale_2187>true;2023-04-04 15:41:46;?;6.498E~05;0.001
e_checkMale_2521>true;2023-04-04 15:41:57;?;0.00155952;0.024
e_checkMale_2510>true;2023-04-04 15:42:18;?;0.00071478;0.011
e_checkMale_2876>true;2023-04-04 15:42:49;?;0.00136458;0.021
e_checkMale_2243>true;2023-04-04 15:43:42;?;0.00136458;0.021
e_checkMale_2604>true;2023-04-04 15:44:02;?;0.00149454;0.023
e_checkMale_2579>true;2023-04-04 15:44:13;?;0.00207936;0.032
e_checkMale_2373>true;2023-04-04 15:44:23;?;0.00155952;0.024
e_checkMale_2163>true;2023-04-04 15:44:33;?;0.00110466;0.017
e_checkMale_2759>true;2023-04-04 15:44:44;?;0.00071478;0.011
e_checkMale_2106>true;2023-04-04 15:45:16;?;0.00246924;0.038
e_checkMale_2355>true;2023-04-04 15:45:26;?;0.00188442;0.029
e_checkMale_2514>true;2023-04-04 15:45:36;?;0.00123462;0.019
e_checkMale_2241>true;2023-04-04 15:45:47;?;0.00136458;0.021
e_checkMale_1935>true;2023-04-04 15:46:08;?;0.0006498;0.01
e_checkMale_2507>true;2023-04-04 15:46:18;?;0.00155952;0.024
e_checkMale_2086>true;2023-04-04 15:46:29;?;0.0022743;0.035
e_checkMale_2616>true;2023-04-04 15:47:00;?;0.00123462;0.019
e_checkMale_2817>true;2023-04-04 15:47:52;?;0.0012996;0.02
e_checkMale_1891>true;2023-04-04 15:48:13;?;0.0016245;0.025
e_checkMale_2724>true;2023-04-04 15:48:54;?;0.0;0.0
e_checkMale_2539>true;2023-04-04 15:49:26;?;0.00207936;0.032
e_checkMale_2768>true;2023-04-04 15:49:47;?;0.00116964;0.018
e_checkMale_2326>true;2023-04-04 15:49:58;?;0.00110466;0.017
e_checkMale_2712>true;2023-04-04 15:50:18;?;0.00090972;0.014
e_checkMale_2863>true;2023-04-04 15:50:28;?;0.00136458;0.021
e_checkMale_2314>true;2023-04-04 15:50:59;?;0.00168948;0.026
e_checkMale_2436>true;2023-04-04 15:51:20;?;0.00142956;0.022
e_checkMale_2379>true;2023-04-04 15:51:31;?;0.00038988;0.006
e_checkMale_1871>true;2023-04-04 15:51:41;?;0.00155952;0.024
e_checkMale_2259>true;2023-04-04 15:52:12;?;0.00090972;0.014
e_checkMale_2710>true;2023-04-04 15:52:22;?;0.00253422;0.039
e_checkMale_1824>true;2023-04-04 15:52:33;?;0.0006498;0.01
e_checkMale_2833>true;2023-04-04 15:53:35;?;0.00090972;0.014
e_checkMale_2401>true;2023-04-04 15:53:45;?;0.00181944;0.028
e_checkMale_2645>true;2023-04-04 15:53:55;?;0.00090972;0.014
e_checkMale_2865>true;2023-04-04 15:54:38;?;0.00084474;0.013
e_checkMale_2590>true;2023-04-04 15:54:48;?;0.00142956;0.022
e_checkMale_2104>true;2023-04-04 15:55:09;?;0.00025992;0.004
e_checkMale_2234>true;2023-04-04 15:55:19;?;0.0009747;0.015
e_checkMale_2169>true;2023-04-04 15:55:29;?;0.00149454;0.023
e_checkMale_1903>true;2023-04-04 15:56:21;?;0.00149454;0.023
e_checkMale_2607>true;2023-04-04 15:56:32;?;0.00103968;0.016
e_checkMale_2303>true;2023-04-04 15:56:42;?;0.00123462;0.019
e_checkMale_2155>true;2023-04-04 15:57:13;?;0.00188442;0.029
e_checkMale_2861>true;2023-04-04 15:57:34;?;0.00155952;0.024
e_checkMale_2519>true;2023-04-04 15:57:55;?;0.00077976;0.012
e_checkMale_2349>true;2023-04-04 15:58:05;?;0.0009747;0.015
e_checkMale_2906>true;2023-04-05 08:39:44;?;0.00168948;0.026
e_checkMale_2995>true;2023-04-05 08:40:06;?;0.0009747;0.015
e_checkMale_2950>true;2023-04-05 08:40:28;?;0.00084474;0.013
e_checkMale_2963>true;2023-04-05 08:40:50;?;0.00058482;0.009
e_checkMale_2914>true;2023-04-05 08:41:13;?;0.00142956;0.022
e_checkMale_3008>true;2023-04-05 08:41:35;?;0.0006498;0.01
e_checkMale_2904>true;2023-04-05 08:41:58;?;0.00123462;0.019
e_checkMale_2658>true;2023-04-05 08:42:21;?;0.0;0.0
e_checkMale_2956>true;2023-04-05 08:42:44;?;0.0022743;0.035
e_checkMale_2786>true;2023-04-05 08:43:06;?;0.00090972;0.014
e_checkMale_2646>true;2023-04-05 08:43:28;?;0.00051984;0.008
e_checkMale_2931>true;2023-04-05 08:43:52;?;0.00136458;0.021
e_checkMale_2934>true;2023-04-05 08:44:14;?;0.0009747;0.015
e_checkMale_2966>true;2023-04-05 08:44:37;?;0.0009747;0.015
e_checkMale_2905>true;2023-04-05 08:44:58;?;0.00155952;0.024
e_checkMale_2967>true;2023-04-05 08:45:22;?;0.00110466;0.017
e_checkMale_2986>true;2023-04-05 08:45:43;?;0.0009747;0.015
e_checkMale_2830>true;2023-04-05 08:46:06;?;0.00181944;0.028
e_checkMale_2678>true;2023-04-05 08:46:29;?;0.00272916;0.042
e_checkMale_2941>true;2023-04-05 08:46:51;?;0.0009747;0.015
e_checkMale_2767>true;2023-04-05 08:47:14;?;0.00116964;0.018
e_checkMale_3013>true;2023-04-05 09:07:55;?;0.00116964;0.018
e_checkMale_2746>true;2023-04-05 09:08:37;?;0.00090972;0.014
e_checkMale_2850>true;2023-04-05 09:08:48;?;0.0012996;0.02
e_checkMale_2702>true;2023-04-05 09:09:10;?;0.00136458;0.021
e_checkMale_2907>true;2023-04-05 09:09:51;?;0.0003249;0.005
e_checkMale_2742>true;2023-04-05 09:10:02;?;0.0012996;0.02
e_checkMale_2760>true;2023-04-05 09:10:33;?;0.00168948;0.026
e_checkMale_2958>true;2023-04-05 09:11:15;?;0.0012996;0.02
e_checkMale_2973>true;2023-04-05 09:11:36;?;0.00188442;0.029
e_checkMale_2992>true;2023-04-05 09:11:47;?;0.00058482;0.009
e_checkMale_3010>true;2023-04-05 09:11:57;?;0.00155952;0.024
e_checkMale_3168>true;2023-04-05 09:12:18;?;0.00220932;0.034
e_checkMale_2618>true;2023-04-05 09:12:28;?;0.0009747;0.015
e_checkMale_2949>true;2023-04-05 09:12:50;?;0.00149454;0.023
e_checkMale_2928>true;2023-04-05 09:13:01;?;0.0019494;0.03
e_checkMale_2898>true;2023-04-05 09:13:11;?;0.00103968;0.016
e_checkMale_2896>true;2023-04-05 09:13:43;?;0.0006498;0.01
e_checkMale_2991>true;2023-04-05 09:14:15;?;0.00084474;0.013
e_checkMale_3015>true;2023-04-05 09:15:17;?;0.00084474;0.013
e_checkMale_3162>true;2023-04-05 09:15:27;?;0.00155952;0.024
e_checkMale_3048>true;2023-04-05 09:15:59;?;0.00168948;0.026
e_checkMale_3196>true;2023-04-05 09:16:09;?;0.00214434;0.033
e_checkMale_2869>true;2023-04-05 09:16:30;?;0.0016245;0.025
e_checkMale_3212>true;2023-04-05 09:16:40;?;0.0012996;0.02
e_checkMale_2717>true;2023-04-05 09:17:22;?;0.00181944;0.028
e_checkMale_3009>true;2023-04-05 09:17:33;?;0.0;0.0
e_checkMale_2860>true;2023-04-05 09:17:53;?;0.00019494;0.003
e_checkMale_3006>true;2023-04-05 09:18:14;?;0.00155952;0.024
e_checkMale_3055>true;2023-04-05 09:18:24;?;0.00149454;0.023
e_checkMale_3093>true;2023-04-05 09:18:34;?;0.00116964;0.018
e_checkMale_2954>true;2023-04-05 09:18:44;?;0.00077976;0.012
e_checkMale_3106>true;2023-04-05 09:19:05;?;0.0016245;0.025
e_checkMale_3114>true;2023-04-05 09:19:26;?;0.0022743;0.035
e_checkMale_2809>true;2023-04-05 09:19:58;?;0.0006498;0.01
e_checkMale_3071>true;2023-04-05 09:20:08;?;0.00077976;0.012
e_checkMale_2919>true;2023-04-05 09:20:18;?;0.0009747;0.015
e_checkMale_3118>true;2023-04-05 09:20:29;?;0.00090972;0.014
e_checkMale_3132>true;2023-04-05 09:20:39;?;0.00058482;0.009
e_checkMale_2978>true;2023-04-05 09:21:01;?;0.0016245;0.025
e_checkMale_3122>true;2023-04-05 09:21:43;?;0.00155952;0.024
e_checkMale_2825>true;2023-04-05 09:22:04;?;0.00025992;0.004
e_checkMale_2680>true;2023-04-05 09:22:55;?;0.00123462;0.019
e_checkMale_2888>true;2023-04-05 09:23:06;?;0.00110466;0.017
e_checkMale_2881>true;2023-04-05 09:23:37;?;0.00071478;0.011
e_checkMale_2922>true;2023-04-05 09:23:58;?;0.00071478;0.011
e_checkMale_2895>true;2023-04-05 09:24:08;?;0.00136458;0.021
e_checkMale_3019>true;2023-04-05 09:24:30;?;0.00201438;0.031
e_checkMale_3152>true;2023-04-05 09:24:40;?;0.00149454;0.023
e_checkMale_2900>true;2023-04-05 09:24:51;?;0.00220932;0.034
e_checkMale_3077>true;2023-04-05 09:25:01;?;0.0003249;0.005
e_checkMale_2784>true;2023-04-05 09:25:11;?;0.00123462;0.019
e_checkMale_2877>true;2023-04-05 09:25:21;?;0.0006498;0.01
e_checkMale_3060>true;2023-04-05 09:25:42;?;0.0;0.0
e_checkMale_2945>true;2023-04-05 09:25:53;?;0.0016245;0.025
e_checkMale_2720>true;2023-04-05 09:26:45;?;0.00123462;0.019
e_checkMale_2653>true;2023-04-05 09:26:56;?;0.00077976;0.012
e_checkMale_3021>true;2023-04-05 09:27:17;?;0.00240426;0.037
e_checkMale_3148>true;2023-04-05 09:27:27;?;0.00045486;0.007
e_checkMale_3017>true;2023-04-05 09:27:48;?;0.00084474;0.013
e_checkMale_3075>true;2023-04-05 09:28:08;?;0.0012996;0.02
e_checkMale_3001>true;2023-04-05 09:28:18;?;0.00110466;0.017
e_checkMale_2996>true;2023-04-05 09:28:39;?;0.00155952;0.024
e_checkMale_3208>true;2023-04-05 09:29:00;?;0.00233928;0.036
e_checkMale_2684>true;2023-04-05 09:29:41;?;0.00149454;0.023
e_checkMale_3187>true;2023-04-05 09:30:02;?;0.00214434;0.033
e_checkMale_3167>true;2023-04-05 09:30:12;?;0.00201438;0.031
e_checkMale_2970>true;2023-04-05 09:31:05;?;0.00051984;0.008
e_checkMale_3210>true;2023-04-05 09:31:15;?;0.00136458;0.021
e_checkMale_3067>true;2023-04-05 09:31:36;?;0.0006498;0.01
e_checkMale_3012>true;2023-04-05 09:31:46;?;0.00136458;0.021
e_checkMale_3200>true;2023-04-05 09:31:57;?;0.00136458;0.021
e_checkMale_3150>true;2023-04-05 09:32:08;?;0.0012996;0.02
e_checkMale_3201>true;2023-04-05 09:32:19;?;0.00116964;0.018
e_checkMale_2946>true;2023-04-05 09:32:50;?;0.00155952;0.024
e_checkMale_3018>true;2023-04-05 09:33:01;?;0.00201438;0.031
e_checkMale_2993>true;2023-04-05 09:33:11;?;0.00123462;0.019
e_checkMale_3064>true;2023-04-05 09:33:22;?;0.00071478;0.011
e_checkMale_3049>true;2023-04-05 09:33:32;?;0.00103968;0.016
e_checkMale_3116>true;2023-04-05 09:34:14;?;0.0003249;0.005
e_checkMale_3061>true;2023-04-05 09:34:24;?;0.00103968;0.016
e_checkMale_3115>true;2023-04-05 09:34:34;?;0.00051984;0.008
e_checkMale_3176>true;2023-04-05 09:34:54;?;0.00136458;0.021
e_checkMale_3172>true;2023-04-05 09:35:05;?;0.0006498;0.01
e_checkMale_3199>true;2023-04-05 09:35:15;?;0.00149454;0.023
e_checkMale_3135>true;2023-04-05 09:35:25;?;0.00103968;0.016
e_checkMale_2753>true;2023-04-05 09:35:36;?;0.00214434;0.033
e_checkMale_3039>true;2023-04-05 09:56:44;?;0.0009747;0.015
e_checkMale_3014>true;2023-04-05 09:57:36;?;0.00116964;0.018
e_checkMale_3209>true;2023-04-05 09:57:46;?;0.00207936;0.032
e_checkMale_3091>true;2023-04-05 09:58:18;?;0.00136458;0.021
e_checkMale_3081>true;2023-04-05 09:58:39;?;0.00084474;0.013
